metric,llm,harness,workflow,reasoning_effort,condition,value,ci95_low,ci95_high,ci_method,ci_status,ci_valid_resamples,runs_planned,runs_attempted,runs_completed,runs_failed,runs_unfinished,runs_queued,reports_included,metric_available_runs,response_supported_available_runs,response_excluded_available_runs,response_ambiguous_available_runs
responsiveness,RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,deliberative,medium,expected-masked,60.870370370370374,57.88888888888889,63.44444444444445,run bootstrap,available,9999,10,10,7,3,0,0,10,6,10,10,6
responsiveness,RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,deliberative,medium,surprising-unmasked,63.22222222222222,59.333333333333336,66.66666666666666,run bootstrap,available,9992,10,10,9,1,0,0,10,5,10,10,5
responsiveness,RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,deliberative,medium,surprising-masked,65.55555555555556,63.888888888888886,66.66666666666666,run bootstrap,available,9991,10,10,8,2,0,0,10,5,10,10,5
focal_recovery,gpt-6-astra,Codex,persistent,medium,expected-unmasked,100,72.24672001371108,100,Wilson score,available,0,10,10,10,0,0,0,10,10,10,10,8
focal_recovery,gpt-6-astra,Codex,persistent,medium,expected-masked,100,72.24672001371108,100,Wilson score,available,0,10,10,10,0,0,0,10,10,10,10,10
focal_recovery,gpt-6-astra,Codex,persistent,medium,surprising-unmasked,100,72.24672001371108,100,Wilson score,available,0,10,10,10,0,0,0,10,10,10,10,9
focal_recovery,gpt-6-astra,Codex,persistent,medium,surprising-masked,100,72.24672001371108,100,Wilson score,available,0,10,10,10,0,0,0,10,10,10,10,10
focal_recovery,gpt-6-astra,Codex,sequential,medium,expected-unmasked,100,72.24672001371108,100,Wilson score,available,0,10,10,9,1,0,0,10,10,10,10,8
focal_recovery,gpt-6-astra,Codex,sequential,medium,expected-masked,100,72.24672001371108,100,Wilson score,available,0,10,10,10,0,0,0,10,10,10,10,8
focal_recovery,gpt-6-astra,Codex,sequential,medium,surprising-unmasked,100,72.24672001371108,100,Wilson score,available,0,10,10,10,0,0,0,10,10,10,10,7
focal_recovery,gpt-6-astra,Codex,sequential,medium,surprising-masked,100,72.24672001371108,100,Wilson score,available,0,10,10,10,0,0,0,10,10,10,10,10
focal_recovery,gpt-6-astra,Codex,deliberative,medium,expected-unmasked,100,72.24672001371108,100,Wilson score,available,0,10,10,10,0,0,0,10,10,10,10,7
focal_recovery,gpt-6-astra,Codex,deliberative,medium,expected-masked,100,72.24672001371108,100,Wilson score,available,0,10,10,10,0,0,0,10,10,10,10,10
focal_recovery,gpt-6-astra,Codex,deliberative,medium,surprising-unmasked,100,72.24672001371108,100,Wilson score,available,0,10,10,10,0,0,0,10,10,10,10,8
focal_recovery,gpt-6-astra,Codex,deliberative,medium,surprising-masked,100,72.24672001371108,100,Wilson score,available,0,10,10,10,0,0,0,10,10,10,10,10
focal_recovery,gpt-5.6-sol,Codex,persistent,medium,expected-unmasked,100,72.24672001371108,100,Wilson score,available,0,10,10,10,0,0,0,10,10,10,10,9
focal_recovery,gpt-5.6-sol,Codex,persistent,medium,expected-masked,100,72.24672001371108,100,Wilson score,available,0,10,10,10,0,0,0,10,10,10,10,8
focal_recovery,gpt-5.6-sol,Codex,persistent,medium,surprising-unmasked,90,59.58499732047616,98.2123786904927,Wilson score,available,0,10,10,10,0,0,0,10,10,10,10,9
focal_recovery,gpt-5.6-sol,Codex,persistent,medium,surprising-masked,100,72.24672001371108,100,Wilson score,available,0,10,10,10,0,0,0,10,10,10,10,10
focal_recovery,gpt-5.6-sol,Codex,sequential,medium,expected-unmasked,90,59.58499732047616,98.2123786904927,Wilson score,available,0,10,10,10,0,0,0,10,10,10,10,8
focal_recovery,gpt-5.6-sol,Codex,sequential,medium,expected-masked,100,72.24672001371108,100,Wilson score,available,0,10,10,10,0,0,0,10,10,10,9,10
focal_recovery,gpt-5.6-sol,Codex,sequential,medium,surprising-unmasked,80,49.01624715366418,94.33178485456247,Wilson score,available,0,10,10,10,0,0,0,10,10,10,10,8
focal_recovery,gpt-5.6-sol,Codex,sequential,medium,surprising-masked,100,72.24672001371108,100,Wilson score,available,0,10,10,10,0,0,0,10,10,10,10,10
focal_recovery,gpt-5.6-sol,Codex,deliberative,medium,expected-unmasked,80,49.01624715366418,94.33178485456247,Wilson score,available,0,10,10,10,0,0,0,10,10,10,10,10
focal_recovery,gpt-5.6-sol,Codex,deliberative,medium,expected-masked,100,72.24672001371108,100,Wilson score,available,0,10,10,10,0,0,0,10,10,10,10,10
focal_recovery,gpt-5.6-sol,Codex,deliberative,medium,surprising-unmasked,40,16.81803297062362,68.73262302663417,Wilson score,available,0,10,10,9,1,0,0,10,10,10,10,10
focal_recovery,gpt-5.6-sol,Codex,deliberative,medium,surprising-masked,100,72.24672001371108,100,Wilson score,available,0,10,10,9,1,0,0,10,10,10,10,10
focal_recovery,gpt-5.6-terra,Codex,persistent,medium,expected-unmasked,90,59.58499732047616,98.2123786904927,Wilson score,available,0,10,10,10,0,0,0,10,10,10,9,4
focal_recovery,gpt-5.6-terra,Codex,persistent,medium,expected-masked,100,72.24672001371108,100,Wilson score,available,0,10,10,10,0,0,0,10,10,10,10,4
focal_recovery,gpt-5.6-terra,Codex,persistent,medium,surprising-unmasked,70,39.677814746114535,89.2208732593699,Wilson score,available,0,10,10,10,0,0,0,10,10,10,10,6
focal_recovery,gpt-5.6-terra,Codex,persistent,medium,surprising-masked,90,59.58499732047616,98.2123786904927,Wilson score,available,0,10,10,10,0,0,0,10,10,10,10,10
focal_recovery,gpt-5.6-terra,Codex,sequential,medium,expected-unmasked,100,72.24672001371108,100,Wilson score,available,0,10,10,10,0,0,0,10,10,10,10,8
focal_recovery,gpt-5.6-terra,Codex,sequential,medium,expected-masked,100,72.24672001371108,100,Wilson score,available,0,10,10,9,1,0,0,10,10,10,10,5
focal_recovery,gpt-5.6-terra,Codex,sequential,medium,surprising-unmasked,70,39.677814746114535,89.2208732593699,Wilson score,available,0,10,10,10,0,0,0,10,10,10,10,9
focal_recovery,gpt-5.6-terra,Codex,sequential,medium,surprising-masked,100,72.24672001371108,100,Wilson score,available,0,10,10,10,0,0,0,10,10,10,9,10
focal_recovery,gpt-5.6-terra,Codex,deliberative,medium,expected-unmasked,90,59.58499732047616,98.2123786904927,Wilson score,available,0,10,10,9,1,0,0,10,10,10,10,5
focal_recovery,gpt-5.6-terra,Codex,deliberative,medium,expected-masked,90,59.58499732047616,98.2123786904927,Wilson score,available,0,10,10,10,0,0,0,10,10,10,10,3
focal_recovery,gpt-5.6-terra,Codex,deliberative,medium,surprising-unmasked,20,5.668215145437524,50.98375284633582,Wilson score,available,0,10,10,10,0,0,0,10,10,10,9,7
focal_recovery,gpt-5.6-terra,Codex,deliberative,medium,surprising-masked,100,72.24672001371108,100,Wilson score,available,0,10,10,10,0,0,0,10,10,10,10,10
focal_recovery,gpt-5.6-luna,Codex,persistent,medium,expected-unmasked,40,16.81803297062362,68.73262302663417,Wilson score,available,0,10,10,9,1,0,0,10,10,8,10,9
focal_recovery,gpt-5.6-luna,Codex,persistent,medium,expected-masked,70,39.677814746114535,89.2208732593699,Wilson score,available,0,10,10,9,1,0,0,10,10,10,10,7
focal_recovery,gpt-5.6-luna,Codex,persistent,medium,surprising-unmasked,10,1.7876213095072897,40.41500267952384,Wilson score,available,0,10,10,9,1,0,0,10,10,10,10,10
focal_recovery,gpt-5.6-luna,Codex,persistent,medium,surprising-masked,50,23.659309051256404,76.3406909487436,Wilson score,available,0,10,10,9,1,0,0,10,10,10,10,7
focal_recovery,gpt-5.6-luna,Codex,sequential,medium,expected-unmasked,10,1.7876213095072897,40.41500267952384,Wilson score,available,0,10,10,10,0,0,0,10,10,8,10,9
focal_recovery,gpt-5.6-luna,Codex,sequential,medium,expected-masked,80,49.01624715366418,94.33178485456247,Wilson score,available,0,10,10,9,1,0,0,10,10,10,10,5
focal_recovery,gpt-5.6-luna,Codex,sequential,medium,surprising-unmasked,0,2.7755575615628914e-15,27.753279986288916,Wilson score,available,0,10,10,10,0,0,0,10,10,8,10,10
focal_recovery,gpt-5.6-luna,Codex,sequential,medium,surprising-masked,60,31.267376973365828,83.18196702937637,Wilson score,available,0,10,10,10,0,0,0,10,10,10,10,6
focal_recovery,gpt-5.6-luna,Codex,deliberative,medium,expected-unmasked,10,1.7876213095072897,40.41500267952384,Wilson score,available,0,10,10,10,0,0,0,10,10,10,10,10
focal_recovery,gpt-5.6-luna,Codex,deliberative,medium,expected-masked,80,49.01624715366418,94.33178485456247,Wilson score,available,0,10,10,10,0,0,0,10,10,10,10,5
focal_recovery,gpt-5.6-luna,Codex,deliberative,medium,surprising-unmasked,0,2.7755575615628914e-15,27.753279986288916,Wilson score,available,0,10,10,9,1,0,0,10,10,10,10,10
focal_recovery,gpt-5.6-luna,Codex,deliberative,medium,surprising-masked,70,39.677814746114535,89.2208732593699,Wilson score,available,0,10,10,9,1,0,0,10,10,10,10,8
focal_recovery,claude-opus-5,Custom runner,persistent,medium,expected-unmasked,100,56.551753521682535,100,Wilson score,available,0,5,5,5,0,0,0,5,5,5,5,4
focal_recovery,claude-opus-5,Custom runner,persistent,medium,expected-masked,100,56.551753521682535,100,Wilson score,available,0,5,5,5,0,0,0,5,5,5,5,4
focal_recovery,claude-opus-5,Custom runner,persistent,medium,surprising-unmasked,100,56.551753521682535,100,Wilson score,available,0,5,5,5,0,0,0,5,5,5,4,4
focal_recovery,claude-opus-5,Custom runner,persistent,medium,surprising-masked,100,56.551753521682535,100,Wilson score,available,0,5,5,5,0,0,0,5,5,5,5,5
focal_recovery,claude-opus-5,Custom runner,sequential,medium,expected-unmasked,100,56.551753521682535,100,Wilson score,available,0,5,5,4,1,0,0,5,5,5,5,5
focal_recovery,claude-opus-5,Custom runner,sequential,medium,expected-masked,100,56.551753521682535,100,Wilson score,available,0,5,5,5,0,0,0,5,5,5,5,4
focal_recovery,claude-opus-5,Custom runner,sequential,medium,surprising-unmasked,100,56.551753521682535,100,Wilson score,available,0,5,5,5,0,0,0,5,5,5,5,4
focal_recovery,claude-opus-5,Custom runner,sequential,medium,surprising-masked,100,56.551753521682535,100,Wilson score,available,0,5,5,5,0,0,0,5,5,5,5,5
focal_recovery,claude-opus-5,Custom runner,deliberative,medium,expected-unmasked,100,56.551753521682535,100,Wilson score,available,0,5,5,4,1,0,0,5,5,5,5,3
focal_recovery,claude-opus-5,Custom runner,deliberative,medium,expected-masked,100,56.551753521682535,100,Wilson score,available,0,5,5,5,0,0,0,5,5,5,5,4
focal_recovery,claude-opus-5,Custom runner,deliberative,medium,surprising-unmasked,100,56.551753521682535,100,Wilson score,available,0,5,5,5,0,0,0,5,5,5,5,5
focal_recovery,claude-opus-5,Custom runner,deliberative,medium,surprising-masked,100,56.551753521682535,100,Wilson score,available,0,5,5,4,1,0,0,5,5,5,5,5
focal_recovery,Inferact/Qwen3.8-27B-NVFP4,Biomni,Biomni,xhigh,expected-unmasked,100,72.24672001371108,100,Wilson score,available,0,10,10,9,1,0,0,10,10,10,9,3
focal_recovery,Inferact/Qwen3.8-27B-NVFP4,Biomni,Biomni,xhigh,expected-masked,100,72.24672001371108,100,Wilson score,available,0,10,10,8,2,0,0,10,10,9,8,4
focal_recovery,Inferact/Qwen3.8-27B-NVFP4,Biomni,Biomni,xhigh,surprising-unmasked,90,59.58499732047616,98.2123786904927,Wilson score,available,0,10,10,9,1,0,0,10,10,10,10,5
focal_recovery,Inferact/Qwen3.8-27B-NVFP4,Biomni,Biomni,xhigh,surprising-masked,100,72.24672001371108,100,Wilson score,available,0,10,10,8,2,0,0,10,10,10,9,8
focal_recovery,Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,medium,expected-unmasked,100,72.24672001371108,100,Wilson score,available,0,10,10,10,0,0,0,10,10,10,10,1
focal_recovery,Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,medium,expected-masked,80,49.01624715366418,94.33178485456247,Wilson score,available,0,10,10,10,0,0,0,10,10,10,10,4
focal_recovery,Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,medium,surprising-unmasked,80,49.01624715366418,94.33178485456247,Wilson score,available,0,10,10,10,0,0,0,10,10,10,10,4
focal_recovery,Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,medium,surprising-masked,100,72.24672001371108,100,Wilson score,available,0,10,10,8,2,0,0,10,10,10,10,6
focal_recovery,Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,medium,expected-unmasked,100,72.24672001371108,100,Wilson score,available,0,10,10,10,0,0,0,10,10,10,10,2
focal_recovery,Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,medium,expected-masked,90,59.58499732047616,98.2123786904927,Wilson score,available,0,10,10,10,0,0,0,10,10,10,10,5
focal_recovery,Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,medium,surprising-unmasked,80,49.01624715366418,94.33178485456247,Wilson score,available,0,10,10,10,0,0,0,10,10,10,10,4
focal_recovery,Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,medium,surprising-masked,100,72.24672001371108,100,Wilson score,available,0,10,10,10,0,0,0,10,10,10,10,6
focal_recovery,Inferact/Qwen3.8-27B-NVFP4,Custom runner,deliberative,medium,expected-unmasked,100,72.24672001371108,100,Wilson score,available,0,10,10,10,0,0,0,10,10,10,10,2
focal_recovery,Inferact/Qwen3.8-27B-NVFP4,Custom runner,deliberative,medium,expected-masked,80,49.01624715366418,94.33178485456247,Wilson score,available,0,10,10,10,0,0,0,10,10,10,10,6
focal_recovery,Inferact/Qwen3.8-27B-NVFP4,Custom runner,deliberative,medium,surprising-unmasked,70,39.677814746114535,89.2208732593699,Wilson score,available,0,10,10,10,0,0,0,10,10,10,10,2
focal_recovery,Inferact/Qwen3.8-27B-NVFP4,Custom runner,deliberative,medium,surprising-masked,90,59.58499732047616,98.2123786904927,Wilson score,available,0,10,10,10,0,0,0,10,10,10,10,5
focal_recovery,RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,persistent,medium,expected-unmasked,100,72.24672001371108,100,Wilson score,available,0,10,10,10,0,0,0,10,10,10,10,7
focal_recovery,RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,persistent,medium,expected-masked,100,72.24672001371108,100,Wilson score,available,0,10,10,10,0,0,0,10,10,10,10,3
focal_recovery,RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,persistent,medium,surprising-unmasked,50,23.659309051256404,76.3406909487436,Wilson score,available,0,10,10,8,2,0,0,10,10,10,10,9
focal_recovery,RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,persistent,medium,surprising-masked,100,72.24672001371108,100,Wilson score,available,0,10,10,9,1,0,0,10,10,10,10,7
focal_recovery,RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,sequential,medium,expected-unmasked,90,59.58499732047616,98.2123786904927,Wilson score,available,0,10,10,10,0,0,0,10,10,10,10,5
focal_recovery,RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,sequential,medium,expected-masked,100,72.24672001371108,100,Wilson score,available,0,10,10,10,0,0,0,10,10,10,10,7
focal_recovery,RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,sequential,medium,surprising-unmasked,70,39.677814746114535,89.2208732593699,Wilson score,available,0,10,10,10,0,0,0,10,10,10,9,9
focal_recovery,RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,sequential,medium,surprising-masked,100,72.24672001371108,100,Wilson score,available,0,10,10,10,0,0,0,10,10,10,10,7
focal_recovery,RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,deliberative,medium,expected-unmasked,100,72.24672001371108,100,Wilson score,available,0,10,10,9,1,0,0,10,10,10,10,4
focal_recovery,RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,deliberative,medium,expected-masked,100,72.24672001371108,100,Wilson score,available,0,10,10,7,3,0,0,10,10,10,10,6
focal_recovery,RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,deliberative,medium,surprising-unmasked,80,49.01624715366418,94.33178485456247,Wilson score,available,0,10,10,9,1,0,0,10,10,10,10,5
focal_recovery,RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,deliberative,medium,surprising-masked,100,72.24672001371108,100,Wilson score,available,0,10,10,8,2,0,0,10,10,10,10,5
condition_score,gpt-6-astra,Codex,persistent,medium,expected-unmasked,86.26212747999506,85.60362159935679,87.23720566519982,joint whole-run bootstrap,available,10000,10,10,10,0,0,0,10,,10,10,8
condition_score,gpt-6-astra,Codex,persistent,medium,expected-masked,83.882245328099,82.58679638078877,84.89742544587858,joint whole-run bootstrap,available,10000,10,10,10,0,0,0,10,,10,10,10
condition_score,gpt-6-astra,Codex,persistent,medium,surprising-unmasked,82.75457753588863,81.26101671661638,84.1808395540129,joint whole-run bootstrap,available,10000,10,10,10,0,0,0,10,,10,10,9
condition_score,gpt-6-astra,Codex,persistent,medium,surprising-masked,84.55635404676649,83.38042791559849,85.86748263937075,joint whole-run bootstrap,available,10000,10,10,10,0,0,0,10,,10,10,10
condition_score,gpt-6-astra,Codex,sequential,medium,expected-unmasked,82.28993572023181,79.83981389849332,84.80074101095049,joint whole-run bootstrap,available,10000,10,10,9,1,0,0,10,,10,10,8
condition_score,gpt-6-astra,Codex,sequential,medium,expected-masked,86.42943541909703,84.42830868377499,88.38032709950893,joint whole-run bootstrap,available,10000,10,10,10,0,0,0,10,,10,10,8
condition_score,gpt-6-astra,Codex,sequential,medium,surprising-unmasked,85.65388539871586,84.5445057804191,87.09395727967637,joint whole-run bootstrap,available,10000,10,10,10,0,0,0,10,,10,10,7
condition_score,gpt-6-astra,Codex,sequential,medium,surprising-masked,83.6358524981362,81.64541666875891,85.63200026323989,joint whole-run bootstrap,available,10000,10,10,10,0,0,0,10,,10,10,10
condition_score,gpt-6-astra,Codex,deliberative,medium,expected-unmasked,86.05354451558586,85.76281318897328,86.48212683800026,joint whole-run bootstrap,available,10000,10,10,10,0,0,0,10,,10,10,7
condition_score,gpt-6-astra,Codex,deliberative,medium,expected-masked,84.64436047151202,83.81509989172439,85.35460399398215,joint whole-run bootstrap,available,10000,10,10,10,0,0,0,10,,10,10,10
condition_score,gpt-6-astra,Codex,deliberative,medium,surprising-unmasked,85.47089031755308,84.78178799489145,85.90866809533087,joint whole-run bootstrap,available,10000,10,10,10,0,0,0,10,,10,10,8
condition_score,gpt-6-astra,Codex,deliberative,medium,surprising-masked,84.64664417659269,83.85194273176467,85.39445723805441,joint whole-run bootstrap,available,10000,10,10,10,0,0,0,10,,10,10,10
condition_score,gpt-5.6-sol,Codex,persistent,medium,expected-unmasked,82.08079560548762,79.31290435096827,84.49016863579408,joint whole-run bootstrap,available,10000,10,10,10,0,0,0,10,,10,10,9
condition_score,gpt-5.6-sol,Codex,persistent,medium,expected-masked,83.49042061520666,82.11865681762504,84.74410771712323,joint whole-run bootstrap,available,10000,10,10,10,0,0,0,10,,10,10,8
condition_score,gpt-5.6-sol,Codex,persistent,medium,surprising-unmasked,75.89147984348502,65.96756064980634,81.76755599211018,joint whole-run bootstrap,available,10000,10,10,10,0,0,0,10,,10,10,9
condition_score,gpt-5.6-sol,Codex,persistent,medium,surprising-masked,82.44063071173919,80.36901882692658,84.12260565707301,joint whole-run bootstrap,available,10000,10,10,10,0,0,0,10,,10,10,10
condition_score,gpt-5.6-sol,Codex,sequential,medium,expected-unmasked,76.12243683401701,64.39932048988322,83.24971077462533,joint whole-run bootstrap,available,10000,10,10,10,0,0,0,10,,10,10,8
condition_score,gpt-5.6-sol,Codex,sequential,medium,expected-masked,82.11940251199897,80.90877237394753,83.31637031541564,joint whole-run bootstrap,available,10000,10,10,10,0,0,0,10,,10,9,10
condition_score,gpt-5.6-sol,Codex,sequential,medium,surprising-unmasked,73.98856358870553,60.24933284606704,83.84995203288801,joint whole-run bootstrap,available,10000,10,10,10,0,0,0,10,,10,10,8
condition_score,gpt-5.6-sol,Codex,sequential,medium,surprising-masked,80.93405071134603,78.63312367217846,83.23400734672715,joint whole-run bootstrap,available,10000,10,10,10,0,0,0,10,,10,10,10
condition_score,gpt-5.6-sol,Codex,deliberative,medium,expected-unmasked,70.20663745848206,55.11753584351218,81.63162241082692,joint whole-run bootstrap,available,10000,10,10,10,0,0,0,10,,10,10,10
condition_score,gpt-5.6-sol,Codex,deliberative,medium,expected-masked,82.43670736837339,79.59029547380952,84.53228813601123,joint whole-run bootstrap,available,10000,10,10,10,0,0,0,10,,10,10,10
condition_score,gpt-5.6-sol,Codex,deliberative,medium,surprising-unmasked,53.76109666530507,38.1841659308769,69.67582020097701,joint whole-run bootstrap,available,10000,10,10,9,1,0,0,10,,10,10,10
condition_score,gpt-5.6-sol,Codex,deliberative,medium,surprising-masked,82.48041647509027,80.43042673916742,84.24606275331028,joint whole-run bootstrap,available,10000,10,10,9,1,0,0,10,,10,10,10
condition_score,gpt-5.6-terra,Codex,persistent,medium,expected-unmasked,74.21425252357308,62.89252459817456,81.72283409462034,joint whole-run bootstrap,available,9951,10,10,10,0,0,0,10,,10,9,4
condition_score,gpt-5.6-terra,Codex,persistent,medium,expected-masked,83.00018130032505,78.93283836308918,85.49322145589078,joint whole-run bootstrap,available,9946,10,10,10,0,0,0,10,,10,10,4
condition_score,gpt-5.6-terra,Codex,persistent,medium,surprising-unmasked,73.01028668854448,64.11864622661055,80.98873205367303,joint whole-run bootstrap,available,10000,10,10,10,0,0,0,10,,10,10,6
condition_score,gpt-5.6-terra,Codex,persistent,medium,surprising-masked,80.02841250341251,72.6250707070707,85.18625143325143,joint whole-run bootstrap,available,10000,10,10,10,0,0,0,10,,10,10,10
condition_score,gpt-5.6-terra,Codex,sequential,medium,expected-unmasked,79.02094094148372,74.25174959022205,83.39072017336275,joint whole-run bootstrap,available,10000,10,10,10,0,0,0,10,,10,10,8
condition_score,gpt-5.6-terra,Codex,sequential,medium,expected-masked,83.35096394407653,80.15985283296541,85.42666666666666,joint whole-run bootstrap,available,9992,10,10,9,1,0,0,10,,10,10,5
condition_score,gpt-5.6-terra,Codex,sequential,medium,surprising-unmasked,70.25217470777969,59.721917065148766,79.08482905706238,joint whole-run bootstrap,available,10000,10,10,10,0,0,0,10,,10,10,9
condition_score,gpt-5.6-terra,Codex,sequential,medium,surprising-masked,83.704427503547,82.24727272727272,85.00296296296297,joint whole-run bootstrap,available,10000,10,10,10,0,0,0,10,,10,9,10
condition_score,gpt-5.6-terra,Codex,deliberative,medium,expected-unmasked,73.84007636843617,62.193240855548304,80.80677984750764,joint whole-run bootstrap,available,9987,10,10,9,1,0,0,10,,10,10,5
condition_score,gpt-5.6-terra,Codex,deliberative,medium,expected-masked,79.85790412486064,72.39216648086213,84.71944789510006,joint whole-run bootstrap,available,9717,10,10,10,0,0,0,10,,10,10,3
condition_score,gpt-5.6-terra,Codex,deliberative,medium,surprising-unmasked,51.68417584324054,40.73990054540494,63.36249223154356,joint whole-run bootstrap,available,10000,10,10,10,0,0,0,10,,10,9,7
condition_score,gpt-5.6-terra,Codex,deliberative,medium,surprising-masked,82.14592638169346,79.59623063181687,84.36403759398497,joint whole-run bootstrap,available,10000,10,10,10,0,0,0,10,,10,10,10
condition_score,gpt-5.6-luna,Codex,persistent,medium,expected-unmasked,35.84104811855732,21.28671299060583,51.11559084064689,joint whole-run bootstrap,available,10000,10,10,9,1,0,0,10,,8,10,9
condition_score,gpt-5.6-luna,Codex,persistent,medium,expected-masked,59.82788405462016,45.050969381276445,73.0980246846778,joint whole-run bootstrap,available,10000,10,10,9,1,0,0,10,,10,10,7
condition_score,gpt-5.6-luna,Codex,persistent,medium,surprising-unmasked,39.23940175257653,29.532555508736092,49.94052524997586,joint whole-run bootstrap,available,10000,10,10,9,1,0,0,10,,10,10,10
condition_score,gpt-5.6-luna,Codex,persistent,medium,surprising-masked,55.92296099661814,41.042137534735275,69.93492045520648,joint whole-run bootstrap,available,10000,10,10,9,1,0,0,10,,10,10,7
condition_score,gpt-5.6-luna,Codex,sequential,medium,expected-unmasked,24.332902769179718,17.052888474733997,33.622725054882025,joint whole-run bootstrap,available,10000,10,10,10,0,0,0,10,,8,10,9
condition_score,gpt-5.6-luna,Codex,sequential,medium,expected-masked,68.1572771915178,60.10254936687361,75.20263566900012,joint whole-run bootstrap,available,9989,10,10,9,1,0,0,10,,10,10,5
condition_score,gpt-5.6-luna,Codex,sequential,medium,surprising-unmasked,24.75630602706137,19.86312706849061,30.42696999045285,joint whole-run bootstrap,available,10000,10,10,10,0,0,0,10,,8,10,10
condition_score,gpt-5.6-luna,Codex,sequential,medium,surprising-masked,55.72584819028544,40.25812733601386,70.87725465483183,joint whole-run bootstrap,available,10000,10,10,10,0,0,0,10,,10,10,6
condition_score,gpt-5.6-luna,Codex,deliberative,medium,expected-unmasked,23.21984711610227,14.791430023228806,34.252942654739826,joint whole-run bootstrap,available,10000,10,10,10,0,0,0,10,,10,10,10
condition_score,gpt-5.6-luna,Codex,deliberative,medium,expected-masked,63.27045937405557,50.90269301628874,74.30088202009989,joint whole-run bootstrap,available,9987,10,10,10,0,0,0,10,,10,10,5
condition_score,gpt-5.6-luna,Codex,deliberative,medium,surprising-unmasked,26.897008655292915,21.541921918872795,32.36985242866762,joint whole-run bootstrap,available,10000,10,10,9,1,0,0,10,,10,10,10
condition_score,gpt-5.6-luna,Codex,deliberative,medium,surprising-masked,63.754432135309436,51.30225648467545,74.99992112726301,joint whole-run bootstrap,available,10000,10,10,9,1,0,0,10,,10,10,8
condition_score,claude-opus-5,Custom runner,persistent,medium,expected-unmasked,82.37737785546796,78.8284398482367,85.5630628817158,joint whole-run bootstrap,available,9992,5,5,5,0,0,0,5,,5,5,4
condition_score,claude-opus-5,Custom runner,persistent,medium,expected-masked,79.53429411156404,77.74969392572741,82.42456588735558,joint whole-run bootstrap,available,9996,5,5,5,0,0,0,5,,5,5,4
condition_score,claude-opus-5,Custom runner,persistent,medium,surprising-unmasked,78.89229565609175,78.15635920216009,79.52996094515296,joint whole-run bootstrap,available,9993,5,5,5,0,0,0,5,,5,4,4
condition_score,claude-opus-5,Custom runner,persistent,medium,surprising-masked,78.48107249074629,75.2213388063481,81.19212842637107,joint whole-run bootstrap,available,10000,5,5,5,0,0,0,5,,5,5,5
condition_score,claude-opus-5,Custom runner,sequential,medium,expected-unmasked,79.85190737786982,78.99513626834381,81.308596201183,joint whole-run bootstrap,available,10000,5,5,4,1,0,0,5,,5,5,5
condition_score,claude-opus-5,Custom runner,sequential,medium,expected-masked,78.36368448639523,77.57711955067681,79.70045618890272,joint whole-run bootstrap,available,9999,5,5,5,0,0,0,5,,5,5,4
condition_score,claude-opus-5,Custom runner,sequential,medium,surprising-unmasked,80.29940470641093,78.21574552683896,83.85748461197878,joint whole-run bootstrap,available,9997,5,5,5,0,0,0,5,,5,5,4
condition_score,claude-opus-5,Custom runner,sequential,medium,surprising-masked,79.32886128941394,76.049194068343,82.95872058322817,joint whole-run bootstrap,available,10000,5,5,5,0,0,0,5,,5,5,5
condition_score,claude-opus-5,Custom runner,deliberative,medium,expected-unmasked,80.33025680395306,78.68704300702707,83.38561208937315,joint whole-run bootstrap,available,9890,5,5,4,1,0,0,5,,5,5,3
condition_score,claude-opus-5,Custom runner,deliberative,medium,expected-masked,78.98341452839435,77.22932183491875,80.31825001067435,joint whole-run bootstrap,available,9997,5,5,5,0,0,0,5,,5,5,4
condition_score,claude-opus-5,Custom runner,deliberative,medium,surprising-unmasked,79.82845789668895,78.78061479203244,81.26851499675801,joint whole-run bootstrap,available,10000,5,5,5,0,0,0,5,,5,5,5
