llm,harness,workflow,view,version,run_id,status,input_tokens,cached_input_tokens,output_tokens,gpu_hours,gpu_kwh,estimated_cost_usd,reported_missing_token_calls,unaccounted_infrastructure_attempts,cost_basis
claude-opus-5,Custom runner,sequential,unmasked,surprising,997d9404f1e89442__sequential__claude_opus5_medium__r001,completed,6049770,0,292755,,,37.567725,0,0,Standard API
claude-opus-5,Custom runner,sequential,unmasked,surprising,997d9404f1e89442__sequential__claude_opus5_medium__r002,completed,6344085,0,333434,,,40.056275,0,0,Standard API
claude-opus-5,Custom runner,sequential,unmasked,surprising,997d9404f1e89442__sequential__claude_opus5_medium__r003,completed,6389249,0,326849,,,40.11747,0,0,Standard API
claude-opus-5,Custom runner,sequential,unmasked,surprising,997d9404f1e89442__sequential__claude_opus5_medium__r004,completed,5913830,0,314432,,,37.42995,0,0,Standard API
claude-opus-5,Custom runner,sequential,unmasked,surprising,997d9404f1e89442__sequential__claude_opus5_medium__r005,completed,5639231,0,281019,,,35.22163,0,0,Standard API
claude-opus-5,Custom runner,deliberative,masked,expected,a561a12e2075ee78__deliberative__claude_opus5_medium__r001,completed,20200799,0,1121253,,,129.03532,0,0,Standard API
claude-opus-5,Custom runner,deliberative,masked,expected,a561a12e2075ee78__deliberative__claude_opus5_medium__r002,completed,22072248,0,1241190,,,141.39099,0,0,Standard API
claude-opus-5,Custom runner,deliberative,masked,expected,a561a12e2075ee78__deliberative__claude_opus5_medium__r003,completed,21834239,0,1272949,,,140.99492,0,0,Standard API
claude-opus-5,Custom runner,deliberative,masked,expected,a561a12e2075ee78__deliberative__claude_opus5_medium__r004,completed,23724971,0,1277375,,,150.55923,0,0,Standard API
claude-opus-5,Custom runner,deliberative,masked,expected,a561a12e2075ee78__deliberative__claude_opus5_medium__r005,completed,21051854,0,1182366,,,134.81842,2,0,Standard API
claude-opus-5,Custom runner,deliberative,masked,surprising,1a87643398283251__deliberative__claude_opus5_medium__r001,completed,21147660,0,1270566,,,137.50245,0,0,Standard API
claude-opus-5,Custom runner,deliberative,masked,surprising,1a87643398283251__deliberative__claude_opus5_medium__r002,completed,20216938,0,1143587,,,129.674365,0,0,Standard API
claude-opus-5,Custom runner,deliberative,masked,surprising,1a87643398283251__deliberative__claude_opus5_medium__r003,failed,20668875,0,1170228,,,132.600075,0,0,Standard API
claude-opus-5,Custom runner,deliberative,masked,surprising,1a87643398283251__deliberative__claude_opus5_medium__r004,completed,21968979,0,1180990,,,139.369645,0,0,Standard API
claude-opus-5,Custom runner,deliberative,masked,surprising,1a87643398283251__deliberative__claude_opus5_medium__r005,completed,20117245,0,1221088,,,131.113425,1,0,Standard API
claude-opus-5,Custom runner,deliberative,unmasked,expected,0dfe6f786ad7dd9d__deliberative__claude_opus5_medium__r001,failed,19850714,0,1230081,,,130.005595,0,0,Standard API
claude-opus-5,Custom runner,deliberative,unmasked,expected,0dfe6f786ad7dd9d__deliberative__claude_opus5_medium__r002,completed,21013366,0,1236707,,,135.984505,0,0,Standard API
claude-opus-5,Custom runner,deliberative,unmasked,expected,0dfe6f786ad7dd9d__deliberative__claude_opus5_medium__r003,completed,20700100,0,1214367,,,133.859675,0,0,Standard API
claude-opus-5,Custom runner,deliberative,unmasked,expected,0dfe6f786ad7dd9d__deliberative__claude_opus5_medium__r004,completed,21679455,0,1239223,,,139.37785,0,0,Standard API
claude-opus-5,Custom runner,deliberative,unmasked,expected,0dfe6f786ad7dd9d__deliberative__claude_opus5_medium__r005,completed,22452060,0,1212235,,,142.566175,0,0,Standard API
claude-opus-5,Custom runner,deliberative,unmasked,surprising,997d9404f1e89442__deliberative__claude_opus5_medium__r001,completed,20654121,0,1192327,,,133.07878,0,0,Standard API
claude-opus-5,Custom runner,deliberative,unmasked,surprising,997d9404f1e89442__deliberative__claude_opus5_medium__r002,completed,21264380,0,1224820,,,136.9424,0,0,Standard API
claude-opus-5,Custom runner,deliberative,unmasked,surprising,997d9404f1e89442__deliberative__claude_opus5_medium__r003,completed,21044263,0,1244291,,,136.32859,0,0,Standard API
claude-opus-5,Custom runner,deliberative,unmasked,surprising,997d9404f1e89442__deliberative__claude_opus5_medium__r004,completed,19837587,0,1123251,,,127.26921,1,0,Standard API
claude-opus-5,Custom runner,deliberative,unmasked,surprising,997d9404f1e89442__deliberative__claude_opus5_medium__r005,completed,22679038,0,1306522,,,146.05824,0,0,Standard API
Inferact/Qwen3.8-27B-NVFP4,Biomni,Biomni,masked,expected,a561a12e2075ee78__biomni_native__r001,completed,7947615,0,68800,2.3350782407407404,1.4010469444444442,0.21015704166666663,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Biomni,Biomni,masked,expected,a561a12e2075ee78__biomni_native__r002,completed,11258789,0,122255,3.3538395370370373,2.012303722222222,0.3018455583333333,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Biomni,Biomni,masked,expected,a561a12e2075ee78__biomni_native__r003,completed,5104934,0,64232,1.5369853703703704,0.9221912222222223,0.13832868333333334,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Biomni,Biomni,masked,expected,a561a12e2075ee78__biomni_native__r004,completed,14722289,0,81935,4.241256203703704,2.544753722222222,0.3817130583333333,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Biomni,Biomni,masked,expected,a561a12e2075ee78__biomni_native__r005,completed,10322495,0,69807,2.9966319444444443,1.7979791666666665,0.26969687499999995,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Biomni,Biomni,masked,expected,a561a12e2075ee78__biomni_native__r006,completed,6466121,0,58647,1.9047502777777778,1.1428501666666666,0.171427525,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Biomni,Biomni,masked,expected,a561a12e2075ee78__biomni_native__r007,completed,18400911,0,89186,5.276523425925926,3.1659140555555556,0.4748871083333333,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Biomni,Biomni,masked,expected,a561a12e2075ee78__biomni_native__r008,completed,16663042,0,101050,4.815752407407408,2.889451444444445,0.43341771666666673,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Biomni,Biomni,masked,expected,a561a12e2075ee78__biomni_native__r009,failed,256758,0,136743,0.32454944444444445,0.19472966666666666,0.029209449999999998,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Biomni,Biomni,masked,expected,a561a12e2075ee78__biomni_native__r010,failed,1548473,0,164326,0.7344387962962963,0.44066327777777775,0.06609949166666666,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Biomni,Biomni,masked,surprising,1a87643398283251__biomni_native__r001,completed,14744303,0,95409,4.272323055555556,2.5633938333333335,0.38450907500000003,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Biomni,Biomni,masked,surprising,1a87643398283251__biomni_native__r002,completed,7300648,0,70418,2.1583614814814815,1.2950168888888889,0.19425253333333334,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Biomni,Biomni,masked,surprising,1a87643398283251__biomni_native__r003,failed,13685216,0,80655,3.95081,2.370486,0.3555729,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Biomni,Biomni,masked,surprising,1a87643398283251__biomni_native__r004,failed,4630190,0,184261,1.6273879629629628,0.9764327777777777,0.14646491666666664,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Biomni,Biomni,masked,surprising,1a87643398283251__biomni_native__r005,completed,10415258,0,112292,3.10107537037037,1.8606452222222223,0.2790967833333333,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Biomni,Biomni,masked,surprising,1a87643398283251__biomni_native__r006,completed,5157968,0,58204,1.540554074074074,0.9243324444444444,0.13864986666666665,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Biomni,Biomni,masked,surprising,1a87643398283251__biomni_native__r007,completed,3261950,0,42699,0.9851694444444443,0.5911016666666665,0.08866524999999997,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Biomni,Biomni,masked,surprising,1a87643398283251__biomni_native__r008,completed,6914253,0,56089,2.0244943518518514,1.2146966111111108,0.1822044916666666,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Biomni,Biomni,masked,surprising,1a87643398283251__biomni_native__r009,completed,5670902,0,80932,1.7251246296296296,1.0350747777777778,0.15526121666666667,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Biomni,Biomni,masked,surprising,1a87643398283251__biomni_native__r010,completed,7678432,0,70460,2.2633792592592594,1.3580275555555557,0.20370413333333334,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Biomni,Biomni,unmasked,expected,0dfe6f786ad7dd9d__biomni_native__r001,completed,16276580,0,185428,4.864657407407408,2.918794444444445,0.4378191666666667,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Biomni,Biomni,unmasked,expected,0dfe6f786ad7dd9d__biomni_native__r002,completed,4198862,0,62177,1.2814931481481482,0.7688958888888888,0.11533438333333332,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Biomni,Biomni,unmasked,expected,0dfe6f786ad7dd9d__biomni_native__r003,completed,17191894,0,113791,4.9862501851851855,2.9917501111111116,0.4487625166666667,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Biomni,Biomni,unmasked,expected,0dfe6f786ad7dd9d__biomni_native__r004,completed,5150268,0,75697,1.5708096296296297,0.9424857777777778,0.14137286666666665,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Biomni,Biomni,unmasked,expected,0dfe6f786ad7dd9d__biomni_native__r005,completed,11806803,0,86956,3.44069712962963,2.064418277777778,0.3096627416666667,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Biomni,Biomni,unmasked,expected,0dfe6f786ad7dd9d__biomni_native__r006,completed,16426900,0,100764,4.749627777777778,2.8497766666666666,0.42746649999999997,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Biomni,Biomni,unmasked,expected,0dfe6f786ad7dd9d__biomni_native__r007,completed,15177263,0,124932,4.447261944444445,2.6683571666666666,0.400253575,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Biomni,Biomni,unmasked,expected,0dfe6f786ad7dd9d__biomni_native__r008,completed,14641021,0,92962,4.23910212962963,2.543461277777778,0.38151919166666665,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Biomni,Biomni,unmasked,expected,0dfe6f786ad7dd9d__biomni_native__r009,failed,3827993,0,56993,1.1688739814814815,0.7013243888888888,0.10519865833333332,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Biomni,Biomni,unmasked,expected,0dfe6f786ad7dd9d__biomni_native__r010,completed,16819425,0,131820,4.916173611111111,2.9497041666666663,0.44245562499999996,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Biomni,Biomni,unmasked,surprising,997d9404f1e89442__biomni_native__r001,failed,20473977,0,223773,6.101610277777778,3.6609661666666664,0.5491449249999999,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Biomni,Biomni,unmasked,surprising,997d9404f1e89442__biomni_native__r002,completed,10596766,0,82445,3.096222037037037,1.857733222222222,0.2786599833333333,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Biomni,Biomni,unmasked,surprising,997d9404f1e89442__biomni_native__r003,completed,8730060,0,81330,2.5756277777777776,1.5453766666666666,0.23180649999999997,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Biomni,Biomni,unmasked,surprising,997d9404f1e89442__biomni_native__r004,completed,5907823,0,57483,1.7475119444444447,1.0485071666666668,0.15727607500000002,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Biomni,Biomni,unmasked,surprising,997d9404f1e89442__biomni_native__r005,completed,11155749,0,98748,3.2816858333333334,1.9690115000000001,0.295351725,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Biomni,Biomni,unmasked,surprising,997d9404f1e89442__biomni_native__r006,completed,12799775,0,79823,3.7033134259259257,2.2219880555555553,0.3332982083333333,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Biomni,Biomni,unmasked,surprising,997d9404f1e89442__biomni_native__r007,completed,5957954,0,63753,1.7730483333333333,1.063829,0.15957434999999998,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Biomni,Biomni,unmasked,surprising,997d9404f1e89442__biomni_native__r008,completed,14334023,0,92714,4.1533656481481485,2.492019388888889,0.37380290833333335,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Biomni,Biomni,unmasked,surprising,997d9404f1e89442__biomni_native__r009,completed,11054100,0,87739,3.233062962962963,1.9398377777777778,0.29097566666666663,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Biomni,Biomni,unmasked,surprising,997d9404f1e89442__biomni_native__r010,completed,7667901,0,59041,2.239307685185185,1.3435846111111112,0.20153769166666666,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,masked,expected,a561a12e2075ee78__persistent__qwen_3_8_27b__r001,completed,4921040,0,191652,1.7218666666666667,1.0331199999999998,0.15496799999999997,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,masked,expected,a561a12e2075ee78__persistent__qwen_3_8_27b__r002,completed,4649204,0,166438,1.5996640740740737,0.9597984444444443,0.14396976666666664,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,masked,expected,a561a12e2075ee78__persistent__qwen_3_8_27b__r003,completed,5167844,0,262323,1.9212955555555555,1.1527773333333333,0.1729166,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,masked,expected,a561a12e2075ee78__persistent__qwen_3_8_27b__r004,completed,5751250,0,234438,2.031713888888889,1.2190283333333334,0.18285425,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,masked,expected,a561a12e2075ee78__persistent__qwen_3_8_27b__r005,completed,5145322,0,227669,1.8508653703703704,1.1105192222222222,0.16657788333333332,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,masked,expected,a561a12e2075ee78__persistent__qwen_3_8_27b__r006,completed,4890695,0,222454,1.7704782407407407,1.0622869444444443,0.15934304166666663,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,masked,expected,a561a12e2075ee78__persistent__qwen_3_8_27b__r007,completed,5769355,0,178720,1.9335615740740741,1.1601369444444445,0.17402054166666667,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,masked,expected,a561a12e2075ee78__persistent__qwen_3_8_27b__r008,completed,6043480,0,324370,2.2794296296296297,1.3676577777777776,0.20514866666666665,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,masked,expected,a561a12e2075ee78__persistent__qwen_3_8_27b__r009,completed,5136767,0,255011,1.8991223148148149,1.1394733888888888,0.17092100833333332,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,masked,expected,a561a12e2075ee78__persistent__qwen_3_8_27b__r010,completed,4810248,0,256802,1.8117392592592592,1.0870435555555555,0.16305653333333334,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,masked,surprising,1a87643398283251__persistent__qwen_3_8_27b__r001,completed,5681841,0,170419,1.8938799074074075,1.1363279444444445,0.17044919166666667,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,masked,surprising,1a87643398283251__persistent__qwen_3_8_27b__r002,completed,5852863,0,144704,1.8937656481481484,1.1362593888888892,0.1704389083333334,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,masked,surprising,1a87643398283251__persistent__qwen_3_8_27b__r003,completed,5745730,0,262231,2.081649074074074,1.2489894444444445,0.18734841666666666,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,masked,surprising,1a87643398283251__persistent__qwen_3_8_27b__r004,completed,4887305,0,230098,1.7836921296296298,1.0702152777777778,0.16053229166666666,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,masked,surprising,1a87643398283251__persistent__qwen_3_8_27b__r005,failed,5874635,0,175528,1.9568949074074073,1.1741369444444445,0.17612054166666666,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,masked,surprising,1a87643398283251__persistent__qwen_3_8_27b__r006,completed,5667997,0,160006,1.8707510185185188,1.1224506111111114,0.1683675916666667,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,masked,surprising,1a87643398283251__persistent__qwen_3_8_27b__r007,completed,5857995,0,258394,2.1057282407407407,1.2634369444444444,0.18951554166666665,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,masked,surprising,1a87643398283251__persistent__qwen_3_8_27b__r008,completed,5368383,0,270320,1.9918100925925926,1.1950860555555556,0.17926290833333333,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,masked,surprising,1a87643398283251__persistent__qwen_3_8_27b__r009,failed,5533914,0,292591,2.0790335185185183,1.247420111111111,0.18711301666666663,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,masked,surprising,1a87643398283251__persistent__qwen_3_8_27b__r010,completed,4865964,0,197085,1.7166288888888888,1.0299773333333333,0.15449659999999998,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,unmasked,expected,0dfe6f786ad7dd9d__persistent__qwen_3_8_27b__r001,completed,5196242,0,300204,1.9993338888888887,1.1996003333333334,0.17994005,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,unmasked,expected,0dfe6f786ad7dd9d__persistent__qwen_3_8_27b__r002,completed,5018222,0,132349,1.6390412962962964,0.9834247777777778,0.14751371666666666,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,unmasked,expected,0dfe6f786ad7dd9d__persistent__qwen_3_8_27b__r003,completed,5341823,0,187432,1.8309360185185186,1.0985616111111112,0.16478424166666666,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,unmasked,expected,0dfe6f786ad7dd9d__persistent__qwen_3_8_27b__r004,completed,5367500,0,138357,1.747188888888889,1.0483133333333332,0.15724699999999997,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,unmasked,expected,0dfe6f786ad7dd9d__persistent__qwen_3_8_27b__r005,completed,4886582,0,158695,1.6512635185185187,0.9907581111111112,0.14861371666666667,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,unmasked,expected,0dfe6f786ad7dd9d__persistent__qwen_3_8_27b__r006,completed,5008229,0,376479,2.0883580555555556,1.2530148333333333,0.187952225,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,unmasked,expected,0dfe6f786ad7dd9d__persistent__qwen_3_8_27b__r007,completed,5182331,0,141443,1.7014678703703703,1.0208807222222223,0.15313210833333332,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,unmasked,expected,0dfe6f786ad7dd9d__persistent__qwen_3_8_27b__r008,completed,5837302,0,132027,1.865967222222222,1.1195803333333334,0.16793705,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,unmasked,expected,0dfe6f786ad7dd9d__persistent__qwen_3_8_27b__r009,completed,5169382,0,123668,1.664954259259259,0.9989725555555553,0.1498458833333333,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,unmasked,expected,0dfe6f786ad7dd9d__persistent__qwen_3_8_27b__r010,completed,4739456,0,318832,1.9069451851851853,1.1441671111111111,0.17162506666666666,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,unmasked,surprising,997d9404f1e89442__persistent__qwen_3_8_27b__r001,completed,5671548,0,155488,1.8633707407407407,1.1180224444444442,0.16770336666666663,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,unmasked,surprising,997d9404f1e89442__persistent__qwen_3_8_27b__r002,completed,5814886,0,340254,2.2453461111111115,1.3472076666666668,0.20208115000000001,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,unmasked,surprising,997d9404f1e89442__persistent__qwen_3_8_27b__r003,completed,4783823,0,191369,1.6832267592592594,1.0099360555555557,0.15149040833333335,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,unmasked,surprising,997d9404f1e89442__persistent__qwen_3_8_27b__r004,completed,5433615,0,160437,1.8064430555555555,1.0838658333333333,0.16257987499999998,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,unmasked,surprising,997d9404f1e89442__persistent__qwen_3_8_27b__r005,completed,5042328,0,114684,1.6130244444444446,0.9678146666666667,0.1451722,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,unmasked,surprising,997d9404f1e89442__persistent__qwen_3_8_27b__r006,completed,5229048,0,141545,1.7146337037037036,1.0287802222222222,0.15431703333333333,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,unmasked,surprising,997d9404f1e89442__persistent__qwen_3_8_27b__r007,completed,5103142,0,117635,1.635382037037037,0.9812292222222222,0.14718438333333334,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,unmasked,surprising,997d9404f1e89442__persistent__qwen_3_8_27b__r008,completed,5920660,0,154587,1.9308999999999998,1.15854,0.173781,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,unmasked,surprising,997d9404f1e89442__persistent__qwen_3_8_27b__r009,completed,5761076,0,139486,1.8586062962962964,1.1151637777777779,0.16727456666666668,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,persistent,unmasked,surprising,997d9404f1e89442__persistent__qwen_3_8_27b__r010,completed,5154462,0,132217,1.6766412962962964,1.0059847777777777,0.15089771666666665,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,masked,expected,a561a12e2075ee78__sequential__qwen_3_8_27b__r001,completed,2867221,0,373135,1.4874410185185187,0.8924646111111113,0.13386969166666668,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,masked,expected,a561a12e2075ee78__sequential__qwen_3_8_27b__r002,completed,2387084,0,335224,1.283864074074074,0.7703184444444445,0.11554776666666668,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,masked,expected,a561a12e2075ee78__sequential__qwen_3_8_27b__r003,completed,1894788,0,259017,1.0059911111111113,0.6035946666666667,0.0905392,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,masked,expected,a561a12e2075ee78__sequential__qwen_3_8_27b__r004,completed,2182018,0,266107,1.0989068518518519,0.6593441111111111,0.09890161666666666,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,masked,expected,a561a12e2075ee78__sequential__qwen_3_8_27b__r005,completed,2599003,0,462274,1.5780082407407408,0.9468049444444444,0.14202074166666664,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,masked,expected,a561a12e2075ee78__sequential__qwen_3_8_27b__r006,completed,2233520,0,261935,1.1054870370370369,0.6632922222222221,0.09949383333333331,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,masked,expected,a561a12e2075ee78__sequential__qwen_3_8_27b__r007,completed,2378571,0,321029,1.2552123148148147,0.7531273888888889,0.11296910833333332,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,masked,expected,a561a12e2075ee78__sequential__qwen_3_8_27b__r008,completed,1938461,0,259424,1.0188762037037036,0.6113257222222221,0.09169885833333331,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,masked,expected,a561a12e2075ee78__sequential__qwen_3_8_27b__r009,completed,2089316,0,259378,1.0606951851851851,0.6364171111111111,0.09546256666666667,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,masked,expected,a561a12e2075ee78__sequential__qwen_3_8_27b__r010,completed,2471781,0,344515,1.3245965740740742,0.7947579444444446,0.11921369166666668,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,masked,surprising,1a87643398283251__sequential__qwen_3_8_27b__r001,completed,2212957,0,259843,1.0959010185185185,0.6575406111111112,0.09863109166666667,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,masked,surprising,1a87643398283251__sequential__qwen_3_8_27b__r002,completed,2258117,0,277248,1.1406769444444445,0.6844061666666666,0.102660925,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,masked,surprising,1a87643398283251__sequential__qwen_3_8_27b__r003,completed,2118545,0,271091,1.0905050925925928,0.6543030555555556,0.09814545833333334,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,masked,surprising,1a87643398283251__sequential__qwen_3_8_27b__r004,completed,1877974,0,266201,1.0146242592592594,0.6087745555555556,0.09131618333333334,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,masked,surprising,1a87643398283251__sequential__qwen_3_8_27b__r005,completed,2375675,0,361371,1.329115277777778,0.7974691666666668,0.11962037500000001,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,masked,surprising,1a87643398283251__sequential__qwen_3_8_27b__r006,completed,2298367,0,333927,1.2568186111111113,0.7540911666666668,0.11311367500000001,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,masked,surprising,1a87643398283251__sequential__qwen_3_8_27b__r007,completed,2171561,0,242231,1.051787314814815,0.631072388888889,0.09466085833333333,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,masked,surprising,1a87643398283251__sequential__qwen_3_8_27b__r008,completed,2195475,0,321330,1.204909722222222,0.7229458333333332,0.10844187499999998,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,masked,surprising,1a87643398283251__sequential__qwen_3_8_27b__r009,completed,2097113,0,297846,1.1340980555555555,0.6804588333333333,0.102068825,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,masked,surprising,1a87643398283251__sequential__qwen_3_8_27b__r010,completed,2338393,0,364606,1.3247499074074074,0.7948499444444445,0.11922749166666666,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,unmasked,expected,0dfe6f786ad7dd9d__sequential__qwen_3_8_27b__r001,completed,1649272,0,228574,0.8814162962962964,0.5288497777777779,0.07932746666666668,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,unmasked,expected,0dfe6f786ad7dd9d__sequential__qwen_3_8_27b__r002,completed,2375695,0,292108,1.2008560185185186,0.7205136111111112,0.10807704166666668,0,0,GPU electricity
Inferact/Qwen3.8-27B-NVFP4,Custom runner,sequential,unmasked,expected,0dfe6f786ad7dd9d__sequential__qwen_3_8_27b__r003,completed,1929306,0,260979,1.0192127777777777,0.6115276666666666,0.09172914999999998,0,0,GPU electricity
